Total cashbook entries: 388

[0] ID: 01aeab4b-d903-465a-923f-d76e54899c62 | Date: 2026-03-18 | EntryType: ADJUSTMENT | D: 0 | C: 0 | BalAfter: 0.7 | ExtRef: null | ReqId: null | Status: ACCOUNTED | Desc: OPENING BALANCE (Reconciliation as of 2026-03-18)
[263] ID: 356b9c73-a5b2-4b98-8b29-b2b4e598a55c | Date: 2026-05-28 | EntryType: DISBURSEMENT | D: 0 | C: 2135 | BalAfter: 7541 | ExtRef: null | ReqId: b3ecbb3a-0117-40e7-8e71-bf96cb2b820d | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #b3ecbb3a
[264] ID: 1f5cb4a3-87a3-4e15-94a9-8d22cbd28e10 | Date: 2026-05-28 | EntryType: INFLOW | D: 2525.25 | C: 0 | BalAfter: 10066.25 | ExtRef: 3e56a80d-864b-445b-8099-9e3d4b8234e4 | ReqId: null | Status: UNACCOUNTED | Desc: LILLIAN MUBIANA MP260528.0750.A56891
[265] ID: 24a03a73-aadb-4192-a0b7-139ef03323db | Date: 2026-05-28 | EntryType: ADJUSTMENT | D: 0 | C: 25.25 | BalAfter: 10041 | ExtRef: 3e56a80d-864b-445b-8099-9e3d4b8234e4-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[266] ID: e55bc916-e775-4023-adc2-a4a1ae9fe6ac | Date: 2026-05-28 | EntryType: INFLOW | D: 1.01 | C: 0 | BalAfter: 10042.01 | ExtRef: 53505183-b306-48fc-acb7-39052bb9c275 | ReqId: null | Status: UNACCOUNTED | Desc: Stephen Kapambwe MP260528.1224.F52297
[267] ID: adbbc355-de85-426a-8eff-640df7a4d4ad | Date: 2026-05-28 | EntryType: ADJUSTMENT | D: 0 | C: 0.01 | BalAfter: 10042 | ExtRef: 53505183-b306-48fc-acb7-39052bb9c275-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[268] ID: 98de738a-993e-45de-982c-6decebaf318a | Date: 2026-05-28 | EntryType: INFLOW | D: 133100 | C: 0 | BalAfter: 143142 | ExtRef: 59c44f86-984a-4b0f-9340-ee451cb308c6 | ReqId: null | Status: UNACCOUNTED | Desc: Transfer to moneywise for salaries / 2614804192
[269] ID: e02a329e-3697-44e5-a160-27df150c6f3f | Date: 2026-05-28 | EntryType: ADJUSTMENT | D: 0 | C: 1331 | BalAfter: 141811 | ExtRef: 59c44f86-984a-4b0f-9340-ee451cb308c6-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[270] ID: e8f0be51-4cbc-407a-8754-1757fc9f5b1b | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 9934 | BalAfter: 131877 | ExtRef: a51c50cd-65e6-417d-98d2-2c2b70605a8a | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Zangose Phiri / 2614804319
[271] ID: b749f1fe-c196-46b8-9acd-44d2a588fe35 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 8100 | BalAfter: 123777 | ExtRef: 0e83e268-37c4-4f51-a770-7965c3fdebe0 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Lillian Mubiana / 2614804318
[272] ID: a55bc896-bbaf-48c1-990b-990d770b66d6 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 5430 | BalAfter: 118347 | ExtRef: e3e4f8c4-af08-4270-825b-a3f5e175fafe | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Ziyenera Phiri / 2614804320
[273] ID: 53e095bf-4363-4e43-ab0e-30d9921bc0eb | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 1376 | BalAfter: 116971 | ExtRef: 1ba1a2b2-a341-4d66-a9df-606ec05680f6 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Edward Munyompe / 2614804321
[274] ID: 9875fe3e-10eb-4a10-9a05-80ae22da9dc5 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 2576.33 | BalAfter: 114394.67 | ExtRef: 0f8d752c-95e3-42fc-9108-e6b90edbf825 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Presidia Mapiki / 2614804322
[275] ID: 0ea6d6b8-d8ff-4a72-b914-baade1bf9d73 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 7330 | BalAfter: 107064.67 | ExtRef: 8b691f32-9b9b-4fd3-b305-52cf043c6982 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Stephen Kapambwe / 2614804323
[276] ID: b056ffbd-9a91-4839-bfc5-00a6f68108ca | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 3901.67 | BalAfter: 103163 | ExtRef: c1774be2-cd32-49b5-a142-bff151208b26 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Moses Kalunga / 2614804324
[277] ID: f9d26d9c-8a85-4348-b713-16e460c444f5 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 3544.55 | BalAfter: 99618.45 | ExtRef: 710b3ef4-000d-4930-a43f-72f34c316c1d | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Modern Chaida / 2614804325
[278] ID: cc0fb344-901a-46e4-b5e5-505bdf3251d3 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 4253.58 | BalAfter: 95364.87 | ExtRef: ae98c57b-e161-4570-a015-b2612488dda3 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Ruth Mbelenje / 2614804327
[279] ID: d7cda779-0e91-4f55-a735-1a9ec6d79d1d | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 4371.13 | BalAfter: 90993.74 | ExtRef: f6cdf4a9-0e42-4e17-b1b8-cbf601b0168f | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Steven Yasa / 2614804326
[280] ID: dc44ebbe-4b99-44f7-8a9e-fbce70194b5c | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 1948 | BalAfter: 89045.74 | ExtRef: a775dae4-4f59-4200-8de3-1e64832bc482 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Mercy Lungu / 2614804328
[281] ID: 8ddcd653-9f01-4930-abd1-c91d8deae28a | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 2577.86 | BalAfter: 86467.88 | ExtRef: f2fae5a1-22c9-4bee-894a-60e229e968cc | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Rorine Kashita / 2614804329
[282] ID: cc268173-81fe-406c-b7d8-6b7fbb01c64b | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 3723 | BalAfter: 82744.88 | ExtRef: 6906a3a1-f78b-4b35-91b5-35cdf66acfa8 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Edith Banda / 2614804330
[283] ID: 81f3f975-a8d5-4dba-8bd7-1f24e49c02dc | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 3760 | BalAfter: 78984.88 | ExtRef: d3c46394-794c-4eb4-bc22-fa706c1a4edc | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Valentine Moose / 2614804331
[284] ID: 6a8e3e33-8558-4c9e-8069-48cb04ecee43 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 3086.99 | BalAfter: 75897.89 | ExtRef: 3f4b773f-e8e5-453c-a509-b077a4003b69 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Josephine Machila / 2614804332
[285] ID: ad1637e1-1ae2-4c78-8875-56e2c0aa118e | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 2865.83 | BalAfter: 73032.06 | ExtRef: a53a9d43-8a5d-4c34-be27-0d124c344850 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Matilda Daka / 2614804333
[286] ID: e1d09cfb-d1d8-48ed-9fb5-a5e12d21ed03 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 4060 | BalAfter: 68972.06 | ExtRef: 4afa48bf-dbdc-4840-949b-e6d4f63ea7ee | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Linda Kaunda / 2614804334
[287] ID: 5e034c8b-b47b-43a4-bcf8-5cae04c5d4e6 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 2511.98 | BalAfter: 66460.08 | ExtRef: 22a49385-9102-4133-b448-317a282a202b | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Jane Mudenda / 2614804335
[288] ID: 02c42740-d3ab-4fae-89b8-7721ca005e0c | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 2399.17 | BalAfter: 64060.91 | ExtRef: 955ee9c5-080e-4353-86c9-1e71b51991bd | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Vivian Mwape / 2614804336
[289] ID: d88e0594-681c-4118-9cbc-9a9feb94655f | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 3056.33 | BalAfter: 61004.58 | ExtRef: 228e59a5-bc10-4e6c-91ec-d9bbe13ef35e | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Honester Banda / 2614804337
[290] ID: 289e50d3-890a-4b1c-9989-015509dd6eba | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 3500 | BalAfter: 57504.58 | ExtRef: be58e173-6be7-490a-9dbb-d8a16b5732ee | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Priscilla Kabongo / 2614804338
[291] ID: af84f63e-f71e-44da-8648-7b4d7b4b6a9f | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 3219.49 | BalAfter: 54285.09 | ExtRef: 8a64fbf4-9c19-4f27-ba15-f3a4e365a01f | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Eunice Kasweka / 2614804339
[292] ID: 2d19f890-6ca8-48f6-bf90-a32076efd034 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 2541.67 | BalAfter: 51743.42 | ExtRef: 472413be-fa30-47ec-adb2-b39d2da1528d | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Petronella Tembo / 2614804340
[293] ID: 90822e82-d8ac-413f-bd2c-22fdacaf7f2e | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 2532.5 | BalAfter: 49210.92 | ExtRef: 7779fba1-4ce6-4c28-99e2-001e2fbc6568 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Maimbolwa Jwaki / 2614804342
[294] ID: 6fbec89f-5f73-4257-a215-8f2cd548a8d4 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 2966.67 | BalAfter: 46244.25 | ExtRef: b94b788d-9090-4b61-b6a3-7816f05a626b | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Stella Mtonga / 2614804343
[295] ID: 7c8de3c4-da51-4509-aa4c-8e54e28b1394 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 1892.5 | BalAfter: 44351.75 | ExtRef: 62b33cba-13e9-400c-8341-431776aeabcc | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Amiss Mubamba / 2614804344
[296] ID: 70014a74-f99d-45df-950b-5a34c2b4e0e2 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 1892.5 | BalAfter: 42459.25 | ExtRef: 7bed3e99-d293-4374-a5d4-086ec14178fa | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Robby Jere / 2614804345
[297] ID: f9bbdcae-0281-4e08-8137-470c4ed4e91c | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 2283.25 | BalAfter: 40176 | ExtRef: 5a42c4b4-feb8-44c5-9d77-506b97a4aabb | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Richard Mulenga / 2614804346
[298] ID: dee2f830-199e-4274-9943-27a35e538d28 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 1766.71 | BalAfter: 38409.29 | ExtRef: b60a5802-2866-4051-ab50-e86c06e5c502 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Idah Daka / 2614804347
[299] ID: d09873ab-00b3-4f7b-bbda-f8f76131db3a | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 1091.71 | BalAfter: 37317.58 | ExtRef: ea150814-d8a7-42d1-acb0-324714f68bf6 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Getrude Ngambi / 2614804348
[300] ID: 4c254d73-f2b7-44bc-b00a-4eba40a3be77 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 1091.71 | BalAfter: 36225.87 | ExtRef: b57873d1-cc0e-43f3-bb6e-70533956e3bc | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Kayavu Daka / 2614804349
[301] ID: db0023a4-49ed-4d6e-940f-1897bff01bf7 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 1200 | BalAfter: 35025.87 | ExtRef: 92b3eff4-2017-4f10-ad46-3c3db2265f9e | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Moses Mumba / 2614804350
[302] ID: 14fc0b57-3651-4cd7-b8a6-4f8564c473a2 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 2500 | BalAfter: 32525.87 | ExtRef: c22da235-3b49-4f0d-b5bc-416ab675a019 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Japhet Banda / 2614804353
[303] ID: 297d1c2c-56f7-4091-af29-b02c0aa0bf13 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 2500 | BalAfter: 30025.87 | ExtRef: 51cc5d22-8e3a-4cb2-80ad-a8860d7416e5 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Chinyemba Mungili / 2614804354
[304] ID: 7a1cb63c-74be-47e7-8663-216804077ab0 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 2000 | BalAfter: 28025.87 | ExtRef: b05a8588-f6c8-4bd8-90ac-e558836997bf | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Thomas Mwenya / 2614804355
[305] ID: 79036270-198e-4831-9cd7-0affc4147fc1 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 5000 | BalAfter: 23025.87 | ExtRef: ada4fc85-b9b9-4729-9ae8-190aa8c6ac80 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Marcellah Kuku / 2614804352
[306] ID: 834946aa-d704-4b45-8f72-584023efea8c | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 3500 | BalAfter: 19525.87 | ExtRef: ae0a5834-8cff-4ffc-9e2b-907cecc22c83 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Dorcas Tilimboyi / 2614804356
[307] ID: bcc0ef53-a7b2-4278-b6ca-c67cc3ae4ba5 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 1700 | BalAfter: 17825.87 | ExtRef: 6632ea2d-e9be-4a98-90d2-4935e1b97b12 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Edward Chisoni / 2614804357
[308] ID: d0875776-6017-4466-8b68-b4226a361309 | Date: 2026-05-28 | EntryType: EXPENSE | D: 0 | C: 1700 | BalAfter: 16125.87 | ExtRef: f00fb07f-d7d4-4a88-824d-134a12d690c8 | ReqId: null | Status: UNACCOUNTED | Desc: Payroll for Rosemary Mwanakabambe / 2614804358
[309] ID: 694a7fc4-1c70-4a27-9345-de1e586bbc87 | Date: 2026-05-29 | EntryType: DISBURSEMENT | D: 0 | C: 280 | BalAfter: 15845.87 | ExtRef: null | ReqId: 405ff99b-b582-4c43-abb2-d47073a7242e | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #405ff99b
[310] ID: 425c8721-5e6c-4433-9f50-786e18c116bf | Date: 2026-06-01 | EntryType: INFLOW | D: 505.05 | C: 0 | BalAfter: 16350.92 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: Canteen budget | Ref: DEP-1780293641903-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[311] ID: a4597d0e-a0d3-4939-888b-cf6ed47f7e63 | Date: 2026-06-01 | EntryType: ADJUSTMENT | D: 0 | C: 5.05 | BalAfter: 16345.87 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[312] ID: 10603493-a6cb-40e7-b73c-8770949653c6 | Date: 2026-06-01 | EntryType: DISBURSEMENT | D: 0 | C: 2635 | BalAfter: 13710.87 | ExtRef: null | ReqId: fd6eb91b-8432-4f1b-ad36-5d2b20922060 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #fd6eb91b
[313] ID: fd909990-566c-452d-b555-62b686a468e8 | Date: 2026-06-01 | EntryType: DISBURSEMENT | D: 0 | C: 2220 | BalAfter: 11490.87 | ExtRef: null | ReqId: 0a5dd1bd-5560-4691-a1fb-ffe83dbfa85e | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #0a5dd1bd
[314] ID: b2d5ee6c-1e63-403a-87d7-a22e572a1e3f | Date: 2026-06-01 | EntryType: DISBURSEMENT | D: 0 | C: 310 | BalAfter: 11180.87 | ExtRef: null | ReqId: 9bf9f884-e376-419d-8f49-7f324ae7d4a5 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #9bf9f884
[315] ID: a638eff8-cdff-4fab-aded-b79c12b8c5fe | Date: 2026-06-01 | EntryType: INFLOW | D: 1.01 | C: 0 | BalAfter: 11181.88 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: Sale of Uniforms: Mr Kapambwe sample | Ref: DEP-1780300147153-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[316] ID: 233efb73-71dc-403a-823d-82d2a4bae7ac | Date: 2026-06-01 | EntryType: ADJUSTMENT | D: 0 | C: 0.01 | BalAfter: 11181.87 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[317] ID: 1b61f9be-3f13-439a-8570-816f34a60398 | Date: 2026-06-01 | EntryType: INFLOW | D: 1252.53 | C: 0 | BalAfter: 12434.4 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: Purchase of Uniforms and Jersey for Michelle Chisulo and Mina Chisulo | Ref: DEP-1780306063230-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[318] ID: 02145d99-5a6f-4c68-9356-70991be2d505 | Date: 2026-06-01 | EntryType: ADJUSTMENT | D: 0 | C: 12.53 | BalAfter: 12421.87 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[319] ID: 3922b99d-a79e-47ae-b14b-8e438b99d6f4 | Date: 2026-06-01 | EntryType: INFLOW | D: 40.4 | C: 0 | BalAfter: 12462.27 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: Top-up on the purchase of a Jersey | Ref: DEP-1780307017507-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[320] ID: 2ba5c4d3-14e0-45d1-9b35-3bc10c038517 | Date: 2026-06-01 | EntryType: ADJUSTMENT | D: 0 | C: 0.4 | BalAfter: 12461.87 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[321] ID: 4a22ee1e-9658-4744-84ac-db7593636b05 | Date: 2026-06-01 | EntryType: INFLOW | D: 505.05 | C: 0 | BalAfter: 12966.92 | ExtRef: f9ec5553-c1ea-43ad-9804-7a3c87d79fc5 | ReqId: null | Status: UNACCOUNTED | Desc: LILLIAN MUBIANA MP260601.0758.D14588
[322] ID: 22afb5bf-8ffe-4671-8a13-89ffff846b71 | Date: 2026-06-01 | EntryType: ADJUSTMENT | D: 0 | C: 5.05 | BalAfter: 12961.87 | ExtRef: f9ec5553-c1ea-43ad-9804-7a3c87d79fc5-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[323] ID: e65ba064-37a6-4497-b845-682bf909bcc4 | Date: 2026-06-01 | EntryType: INFLOW | D: 1.01 | C: 0 | BalAfter: 12962.88 | ExtRef: 77319689-c9ea-458f-be04-3d5f42e1bee0 | ReqId: null | Status: UNACCOUNTED | Desc: Stephen Kapambwe MP260601.0949.F68995
[324] ID: dff52c4b-4606-435b-be2f-3780d356d653 | Date: 2026-06-01 | EntryType: ADJUSTMENT | D: 0 | C: 0.01 | BalAfter: 12962.87 | ExtRef: 77319689-c9ea-458f-be04-3d5f42e1bee0-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[325] ID: c332c894-8a94-4965-bab7-dc2852f33464 | Date: 2026-06-01 | EntryType: INFLOW | D: 1252.53 | C: 0 | BalAfter: 14215.4 | ExtRef: 731af207-5161-4e2e-89b8-92bf003e05fa | ReqId: null | Status: UNACCOUNTED | Desc: anita chungu MP260601.1128.N59012
[326] ID: 1aea2579-a155-4857-82dd-ea2c83ba9930 | Date: 2026-06-01 | EntryType: ADJUSTMENT | D: 0 | C: 12.53 | BalAfter: 14202.87 | ExtRef: 731af207-5161-4e2e-89b8-92bf003e05fa-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[327] ID: e92b1e67-43d4-4040-a0a0-65174825ad7b | Date: 2026-06-01 | EntryType: INFLOW | D: 40.4 | C: 0 | BalAfter: 14243.27 | ExtRef: 7be9fa30-11dd-4ce8-8d2d-fec9b8ce3cf0 | ReqId: null | Status: UNACCOUNTED | Desc: anita chungu MP260601.1144.F89271
[328] ID: c51976e9-f426-41d4-b6a9-d8a6cf4aa981 | Date: 2026-06-01 | EntryType: ADJUSTMENT | D: 0 | C: 0.4 | BalAfter: 14242.87 | ExtRef: 7be9fa30-11dd-4ce8-8d2d-fec9b8ce3cf0-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[329] ID: 5ffd75c1-622f-4047-a0ae-86422e647428 | Date: 2026-06-02 | EntryType: DISBURSEMENT | D: 0 | C: 1135 | BalAfter: 13107.87 | ExtRef: null | ReqId: d88ff2cf-20ca-4860-b4e0-4b83dc303c14 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #d88ff2cf
[330] ID: 8705a79a-572b-4822-8e72-67ff0ad2bf8a | Date: 2026-06-02 | EntryType: OPENING_BALANCE | D: 0 | C: 0 | BalAfter: 0 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: Opening Balance for Canteen Sales
[331] ID: 23023556-8e64-4992-aab0-4d79367c27e0 | Date: 2026-06-02 | EntryType: OPENING_BALANCE | D: 0 | C: 0 | BalAfter: 0 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: Opening Balance for Uniforms Purchases
[332] ID: dc45ac6a-18d6-436c-9a3c-1d608bc4a7e0 | Date: 2026-06-02 | EntryType: INFLOW | D: 17000 | C: 0 | BalAfter: 30107.87 | ExtRef: null | ReqId: null | Status: UNACCOUNTED | Desc: Transfer of funds for working capital / 2615304909 | Ref: 2615304910
[333] ID: 22716292-c5ee-4528-8fd6-57fa1a85b3df | Date: 2026-06-02 | EntryType: DISBURSEMENT | D: 0 | C: 6095 | BalAfter: 24012.87 | ExtRef: null | ReqId: 0f01d05e-fc62-47e9-956f-5703c1d5cfae | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #0f01d05e
[334] ID: 62501012-b46a-4a6e-bf46-a99ef7f32b23 | Date: 2026-06-02 | EntryType: INFLOW | D: 17000 | C: 0 | BalAfter: 41012.87 | ExtRef: 182ebf1c-9298-46a3-8204-00a71592c741 | ReqId: null | Status: UNACCOUNTED | Desc: Transfer of funds for working capital / 2615304909
[335] ID: 130bab51-666e-4c1c-8481-1157dcdaaa39 | Date: 2026-06-02 | EntryType: ADJUSTMENT | D: 0 | C: 170 | BalAfter: 40842.87 | ExtRef: 182ebf1c-9298-46a3-8204-00a71592c741-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[336] ID: 852910c0-0393-4629-9c4f-3e5d4d0d4050 | Date: 2026-06-03 | EntryType: INFLOW | D: 665 | C: 0 | BalAfter: 0 | ExtRef: null | ReqId: null | Status: PENDING | Desc: PENDING_INTENT: Tuesday cash sales 02/06/2026 | Ref: DEP-1780473637503-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[337] ID: 153f89dd-8834-4ef0-a69b-e1ef1e38efbd | Date: 2026-06-03 | EntryType: INFLOW | D: 671.72 | C: 0 | BalAfter: 671.72 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: Tuesday canteen cash sales | Ref: DEP-1780483042688-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[338] ID: 632761e3-1ff7-48d7-b67f-f9d91662b6a9 | Date: 2026-06-03 | EntryType: ADJUSTMENT | D: 0 | C: 6.72 | BalAfter: 665 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[339] ID: 149a51ba-616c-47a1-8d16-db9ce00f4630 | Date: 2026-06-03 | EntryType: INFLOW | D: 10000 | C: 0 | BalAfter: 0 | ExtRef: null | ReqId: null | Status: PENDING | Desc: PENDING_INTENT: Statutory payments | Ref: DEP-1780483345427-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[340] ID: 8f4c5c16-e39f-42e6-9cd3-6e29a48cc6ad | Date: 2026-06-03 | EntryType: INFLOW | D: 9898.99 | C: 0 | BalAfter: 50741.86 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: Statutory payments | Ref: DEP-1780483391028-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[341] ID: fe9bc55e-c44f-4ea7-9275-6928d76d8d0e | Date: 2026-06-03 | EntryType: ADJUSTMENT | D: 0 | C: 98.99 | BalAfter: 50642.87 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[342] ID: f9dd4e6d-d9af-4de5-951a-7f37e60c3735 | Date: 2026-06-03 | EntryType: INFLOW | D: 9800 | C: 0 | BalAfter: 0 | ExtRef: null | ReqId: null | Status: PENDING | Desc: PENDING_INTENT: Statutory payments | Ref: DEP-1780483757093-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[343] ID: dce937e9-3ce4-4916-b42c-88def70bccf0 | Date: 2026-06-03 | EntryType: INFLOW | D: 9800 | C: 0 | BalAfter: 0 | ExtRef: null | ReqId: null | Status: PENDING | Desc: PENDING_INTENT: Statutory payments | Ref: DEP-1780483933323-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[344] ID: f65a9285-5ced-4a3d-9b3f-f5062c89d408 | Date: 2026-06-03 | EntryType: DISBURSEMENT | D: 0 | C: 9860 | BalAfter: 40782.87 | ExtRef: null | ReqId: 4e45adef-ce6b-4d3e-b914-f0edaadaff8a | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #4e45adef
[345] ID: d9083f31-39e0-40ca-a9d6-00b87374fbd3 | Date: 2026-06-03 | EntryType: DISBURSEMENT | D: 0 | C: 10020 | BalAfter: 30762.87 | ExtRef: null | ReqId: a42cc332-0a0e-41a1-8a73-2d4aea1fe26d | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #a42cc332
[346] ID: 6dc294fb-6b23-4b5d-a8d8-be67a808b8c4 | Date: 2026-06-03 | EntryType: DISBURSEMENT | D: 0 | C: 108.5 | BalAfter: 30654.37 | ExtRef: null | ReqId: dc7f4143-ea58-40b4-992c-3b2b9918bfa8 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #dc7f4143
